MEF740	정밀금형설계	3	2	2	1	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	임성한	월/08A	월/08B	월/09A	월/09B	화/06A	화/06B	화/07A	화/07B	 	 	 	 	 	 	 	 
MEG881	졸업설계Ⅰ(캡스톤디자인)	2	1	4	2	01	N	7	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	미정	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 	 	 	 	 
MEG891	졸업설계Ⅱ(캡스톤디자인)	2	1	4	2	01	N	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	미정	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 	 	 	 	 
MEE610	차량동역학	3	2	2	1	01	Y	10T	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 3                             	조병관	화/06A	화/06B	화/07A	화/07B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 
MEE620	차량전자제어	3	2	2	1	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	신동호	수/06A	수/06B	수/07A	수/07B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 
MEC351	친환경공학개론	3	3	0	0	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 3                             	이재흥	화/02A	화/02B	화/03A	화/03B	금/03A	금/03B	 	 	 	 	 	 	 	 	 	 
MEE420	친환경플랜트공학 	3	2	2	1	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	박운진	화/02A	화/02B	화/03A	화/03B	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 
MEF810	컴퓨터응용 설계공학	3	3	0	0	01	Y	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	그라딘스카	수/06A	수/06B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 	 	 
MEC330	컴퓨터응용제조실습	2	1	2	0	01	N	8S	8S	8S	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	이우영	수/05A	수/05B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 	 	 
MEC330	컴퓨터응용제조실습	2	1	2	0	02	N	8S	8S	8S	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	이우영	금/01A	금/01B	금/02A	금/02B	금/03A	금/03B	 	 	 	 	 	 	 	 	 	 
BSM561	프로그래밍및실습	3	2	2	0	01	N	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	12	14	14	14	14	14	14	14	14	기계 1                             	유승열	화/06A	화/06B	화/07A	화/07B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 
BSM561	프로그래밍및실습	3	2	2	0	02	N	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	12	14	14	14	14	14	14	14	14	기계 1                             	진영욱	화/06A	화/06B	화/07A	화/07B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 
BSM561	프로그래밍및실습	3	2	2	0	03	N	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	12	14	14	14	14	14	14	14	14	기계 1                             	양승용	화/06A	화/06B	화/07A	화/07B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 
